Case ID;Activity;Resource;Timestamp;amount;expense;label;anomaly_type
CASE_2718;Assess Risk;underwriter_mary;2026-03-22 22:08:31;13329.09;189.84;regular;None
CASE_2101;Assess Risk;underwriter_lucas;2026-03-22 22:19:45;4343.52;95.55;regular;None
CASE_1556;Verify Documents;clerk_sarah;2026-03-22 22:36:07;1916.51;71.92;regular;None
CASE_1739;Assess Risk;underwriter_mary;2026-03-22 22:52:27;27359.66;322.97;regular;None
CASE_1862;Approve Loan;manager_tom;2026-03-22 23:02:38;16688.16;207.12;regular;None
CASE_2692;Verify Documents;clerk_john;2026-03-22 23:03:07;3703.56;89.7;regular;None
CASE_2874;Assess Risk;underwriter_mary;2026-03-22 23:15:56;6389.5;133.82;regular;None
CASE_2032;Verify Documents;clerk_john;2026-03-22 23:16:58;3319.49;99.05;regular;None
CASE_2944;Approve Loan;manager_tom;2026-03-22 23:38:18;2894.34;65.01;regular;None
CASE_1846;Assess Risk;underwriter_paul;2026-03-23 00:06:23;10156.73;163.55;regular;None
CASE_2718;Approve Loan;manager_alice;2026-03-23 00:07:33;13329.09;189.84;regular;None
CASE_1739;Approve Loan;manager_alice;2026-03-23 00:09:22;27359.66;322.97;regular;None
CASE_2101;Approve Loan;manager_alice;2026-03-23 00:51:50;4343.52;95.55;regular;None
CASE_2326;Disburse Funds;finance_jane;2026-03-23 01:08:46;6346.57;114.34;regular;None
CASE_2608;Verify Documents;clerk_john;2026-03-23 01:13:26;1257.75;63.14;regular;None
CASE_2298;Submit Application;customer_568;2026-03-23 01:32:00;1987.72;72.31;regular;None
CASE_1834;Verify Documents;clerk_john;2026-03-23 01:35:25;6642.29;110.18;regular;None
CASE_1186;Close Case;system_auto;2026-03-23 01:36:25;1439.28;60.06;regular;None
CASE_2874;Approve Loan;manager_alice;2026-03-23 01:46:08;6389.5;133.82;regular;None
CASE_1556;Assess Risk;underwriter_paul;2026-03-23 02:13:26;1916.51;71.92;regular;None
CASE_1665;Submit Application;customer_758;2026-03-23 02:25:00;5601.64;107.41;deviant;resource
CASE_2326;Close Case;system_auto;2026-03-23 02:43:49;6346.57;114.34;regular;None
CASE_2608;Assess Risk;underwriter_paul;2026-03-23 02:44:51;1257.75;63.14;regular;None
CASE_1306;Verify Documents;clerk_sarah;2026-03-23 02:49:05;3145.22;83.15;regular;None
CASE_1693;Submit Application;customer_911;2026-03-23 03:00:00;6261.66;113.7;regular;None
CASE_2874;Disburse Funds;finance_bob;2026-03-23 03:00:27;6389.5;133.82;regular;None
CASE_2342;Approve Loan;manager_alice;2026-03-23 03:10:03;3546.1;81.61;regular;None
CASE_2944;Disburse Funds;finance_jane;2026-03-23 03:40:31;2894.34;65.01;regular;None
CASE_2929;Verify Documents;clerk_john;2026-03-23 03:44:19;1249.6;63.18;regular;None
CASE_1313;Approve Loan;manager_tom;2026-03-23 03:46:25;4701.88;107.37;regular;None
CASE_1208;Disburse Funds;finance_jane;2026-03-23 04:15:05;2624.37;74.67;regular;None
CASE_1473;Verify Documents;clerk_sarah;2026-03-23 04:22:02;5338.53;112.76;regular;None
CASE_1834;Assess Risk;underwriter_paul;2026-03-23 04:25:29;6642.29;110.18;regular;None
CASE_1948;Disburse Funds;finance_bob;2026-03-23 04:34:43;2507.46;77.8;regular;None
CASE_1232;Assess Risk;underwriter_lucas;2026-03-23 05:31:39;5013.77;110.4;regular;None
CASE_1709;Disburse Funds;finance_jane;2026-03-23 05:39:23;8038.01;132.63;deviant;mixed
CASE_1862;Disburse Funds;finance_bob;2026-03-23 05:48:05;16688.16;207.12;regular;None
CASE_2944;Close Case;system_auto;2026-03-23 05:59:54;2894.34;65.01;regular;None
CASE_1846;Approve Loan;manager_tom;2026-03-23 06:16:40;10156.73;163.55;regular;None
CASE_2342;Disburse Funds;finance_bob;2026-03-23 06:20:42;3546.1;81.61;regular;None
CASE_2389;Close Case;system_auto;2026-03-23 06:30:28;4522.4;81.59;regular;None
CASE_1313;Disburse Funds;finance_jane;2026-03-23 06:38:50;4701.88;107.37;regular;None
CASE_2874;Close Case;system_auto;2026-03-23 06:46:21;6389.5;133.82;regular;None
CASE_2543;Submit Application;customer_522;2026-03-23 06:50:00;9004.7;135.42;regular;None
CASE_2692;Assess Risk;underwriter_paul;2026-03-23 07:15:19;3703.56;89.7;regular;None
CASE_1862;Close Case;system_auto;2026-03-23 07:26:58;16688.16;207.12;regular;None
CASE_2454;Disburse Funds;finance_bob;2026-03-23 07:31:23;12055.02;174.11;deviant;resource
CASE_1845;Submit Application;customer_788;2026-03-23 07:32:00;3637.36;88.99;regular;None
CASE_2342;Close Case;system_auto;2026-03-23 07:45:08;3546.1;81.61;regular;None
CASE_1739;Disburse Funds;finance_bob;2026-03-23 08:04:27;27359.66;322.97;regular;None
CASE_2217;Verify Documents;clerk_dave;2026-03-23 08:16:01;7335.12;110.92;regular;None
CASE_1834;Approve Loan;manager_tom;2026-03-23 08:19:19;6642.29;110.18;regular;None
CASE_1665;Verify Documents;clerk_sarah;2026-03-23 09:05:14;5601.64;107.41;deviant;resource
CASE_2718;Disburse Funds;finance_jane;2026-03-23 09:13:11;13329.09;189.84;regular;None
CASE_1739;Close Case;system_auto;2026-03-23 09:22:48;27359.66;322.97;regular;None
CASE_1306;Assess Risk;underwriter_mary;2026-03-23 09:45:26;3145.22;83.15;regular;None
CASE_1313;Close Case;system_auto;2026-03-23 09:51:17;4701.88;107.37;regular;None
CASE_2032;Assess Risk;underwriter_mary;2026-03-23 09:52:03;3319.49;99.05;regular;None
CASE_1938;Submit Application;customer_589;2026-03-23 10:12:00;6027.55;114.0;regular;None
CASE_1459;Submit Application;customer_970;2026-03-23 10:53:00;11564.71;157.39;regular;None
CASE_2101;Disburse Funds;finance_jane;2026-03-23 10:56:08;4343.52;95.55;regular;None
CASE_1380;Submit Application;customer_222;2026-03-23 11:45:00;6288.5;109.38;regular;None
CASE_2543;Verify Documents;clerk_sarah;2026-03-23 11:54:33;9004.7;135.42;regular;None
CASE_1556;Approve Loan;manager_tom;2026-03-23 12:22:53;1916.51;71.92;regular;None
CASE_1938;Verify Documents;clerk_john;2026-03-23 12:28:49;6027.55;114.0;regular;None
CASE_2101;Close Case;system_auto;2026-03-23 12:50:05;4343.52;95.55;regular;None
CASE_1232;Approve Loan;manager_alice;2026-03-23 12:53:44;5013.77;110.4;regular;None
CASE_2929;Assess Risk;underwriter_lucas;2026-03-23 12:55:07;1249.6;63.18;regular;None
CASE_1208;Close Case;system_auto;2026-03-23 13:03:54;2624.37;74.67;regular;None
CASE_2298;Verify Documents;clerk_john;2026-03-23 13:07:12;1987.72;72.31;regular;None
CASE_1380;Verify Documents;clerk_dave;2026-03-23 13:42:00;6288.5;109.38;regular;None
CASE_1709;Close Case;system_auto;2026-03-23 13:46:10;8038.01;132.63;deviant;mixed
CASE_2608;Approve Loan;manager_tom;2026-03-23 13:51:21;1257.75;63.14;regular;None
CASE_1473;Assess Risk;underwriter_paul;2026-03-23 14:02:59;5338.53;112.76;regular;None
CASE_1948;Close Case;system_auto;2026-03-23 14:10:19;2507.46;77.8;regular;None
CASE_1306;Approve Loan;manager_alice;2026-03-23 14:21:09;3145.22;83.15;regular;None
CASE_1693;Verify Documents;clerk_john;2026-03-23 14:37:47;6261.66;113.7;regular;None
CASE_2217;Assess Risk;underwriter_mary;2026-03-23 15:28:17;7335.12;110.92;regular;None
CASE_2454;Close Case;system_auto;2026-03-23 15:51:30;12055.02;174.11;deviant;resource
CASE_1380;Assess Risk;underwriter_lucas;2026-03-23 16:07:45;6288.5;109.38;regular;None
CASE_1846;Disburse Funds;finance_jane;2026-03-23 16:13:49;10156.73;163.55;regular;None
CASE_1306;Disburse Funds;finance_jane;2026-03-23 17:02:15;3145.22;83.15;regular;None
CASE_1845;Verify Documents;clerk_dave;2026-03-23 17:04:51;3637.36;88.99;regular;None
CASE_1157;Submit Application;customer_584;2026-03-23 17:05:00;3439.64;85.11;regular;None
CASE_1834;Disburse Funds;finance_bob;2026-03-23 17:29:36;6642.29;110.18;regular;None
CASE_1459;Verify Documents;clerk_sarah;2026-03-23 17:46:39;11564.71;157.39;regular;None
CASE_2196;Submit Application;customer_419;2026-03-23 18:15:00;4174.28;95.04;regular;None
CASE_2947;Submit Application;customer_696;2026-03-23 18:22:00;4958.53;109.99;regular;None
CASE_1271;Submit Application;customer_746;2026-03-23 18:26:00;2983.75;73.29;regular;None
CASE_2692;Approve Loan;manager_tom;2026-03-23 18:40:01;3703.56;89.7;regular;None
CASE_1938;Assess Risk;underwriter_mary;2026-03-23 18:43:00;6027.55;114.0;regular;None
CASE_1556;Disburse Funds;finance_bob;2026-03-23 19:05:53;1916.51;71.92;regular;None
CASE_2692;Disburse Funds;finance_jane;2026-03-23 19:47:37;3703.56;89.7;regular;None
CASE_1665;Assess Risk;underwriter_paul;2026-03-23 19:54:54;5601.64;107.41;deviant;resource
CASE_2718;Close Case;system_auto;2026-03-23 20:03:39;13329.09;189.84;regular;None
CASE_2032;Approve Loan;manager_tom;2026-03-23 20:08:43;3319.49;99.05;regular;None
CASE_1846;Close Case;system_auto;2026-03-23 20:20:20;10156.73;163.55;regular;None
CASE_2217;Approve Loan;manager_alice;2026-03-23 20:39:02;7335.12;110.92;regular;None
CASE_2929;Approve Loan;manager_tom;2026-03-23 20:56:47;1249.6;63.18;regular;None
CASE_1693;Assess Risk;underwriter_paul;2026-03-23 21:35:45;6261.66;113.7;regular;None
CASE_1459;Assess Risk;underwriter_paul;2026-03-23 21:41:39;11564.71;157.39;regular;None
CASE_2543;Assess Risk;underwriter_mary;2026-03-23 21:42:47;9004.7;135.42;regular;None
CASE_2298;Assess Risk;underwriter_paul;2026-03-23 21:46:05;1987.72;72.31;regular;None
CASE_2321;Submit Application;customer_399;2026-03-23 22:46:00;7096.35;114.83;regular;None
CASE_2298;Approve Loan;manager_alice;2026-03-23 23:46:35;1987.72;72.31;regular;None
CASE_1232;Disburse Funds;finance_jane;2026-03-23 23:51:53;5013.77;110.4;regular;None
CASE_1473;Approve Loan;manager_tom;2026-03-24 00:34:51;5338.53;112.76;regular;None
CASE_2196;Verify Documents;clerk_sarah;2026-03-24 01:09:28;4174.28;95.04;regular;None
CASE_2561;Submit Application;customer_649;2026-03-24 01:14:00;10909.87;165.92;regular;None
CASE_2608;Disburse Funds;finance_jane;2026-03-24 01:18:09;1257.75;63.14;regular;None
CASE_1277;Submit Application;customer_455;2026-03-24 01:19:00;1682.42;82.64;regular;None
CASE_1380;Approve Loan;manager_alice;2026-03-24 01:31:53;6288.5;109.38;regular;None
CASE_2692;Close Case;system_auto;2026-03-24 01:34:52;3703.56;89.7;regular;None
CASE_1845;Assess Risk;underwriter_mary;2026-03-24 01:38:53;3637.36;88.99;regular;None
CASE_1938;Approve Loan;manager_alice;2026-03-24 01:40:58;6027.55;114.0;regular;None
CASE_2235;Submit Application;customer_184;2026-03-24 02:05:00;3220.34;66.41;regular;None
CASE_1729;Submit Application;customer_137;2026-03-24 02:06:00;8236.8;129.37;regular;None
CASE_1271;Verify Documents;clerk_sarah;2026-03-24 02:10:07;2983.75;73.29;regular;None
CASE_2032;Disburse Funds;finance_bob;2026-03-24 03:16:14;3319.49;99.05;regular;None
CASE_2298;Disburse Funds;finance_jane;2026-03-24 03:21:52;1987.72;72.31;regular;None
CASE_1157;Verify Documents;clerk_sarah;2026-03-24 03:21:53;3439.64;85.11;regular;None
CASE_2947;Verify Documents;clerk_dave;2026-03-24 03:42:14;4958.53;109.99;regular;None
CASE_2608;Close Case;system_auto;2026-03-24 03:44:58;1257.75;63.14;regular;None
CASE_1404;Submit Application;customer_274;2026-03-24 03:57:00;1736.04;83.57;regular;None
CASE_1834;Close Case;system_auto;2026-03-24 04:03:27;6642.29;110.18;regular;None
CASE_1306;Close Case;system_auto;2026-03-24 04:43:09;3145.22;83.15;regular;None
CASE_2929;Disburse Funds;finance_bob;2026-03-24 04:44:36;1249.6;63.18;regular;None
CASE_2571;Submit Application;customer_263;2026-03-24 05:13:00;2093.39;74.38;regular;None
CASE_2196;Assess Risk;underwriter_mary;2026-03-24 05:23:09;4174.28;95.04;regular;None
CASE_1729;Verify Documents;clerk_john;2026-03-24 05:30:17;8236.8;129.37;regular;None
CASE_1068;Submit Application;customer_731;2026-03-24 05:59:00;6575.78;108.0;regular;None
CASE_2824;Disburse Funds;finance_bob;2026-03-24 06:12:32;7226.35;109.29;deviant;mixed
CASE_1556;Close Case;system_auto;2026-03-24 06:28:37;1916.51;71.92;regular;None
CASE_2947;Assess Risk;underwriter_lucas;2026-03-24 06:42:49;4958.53;109.99;regular;None
CASE_1665;Approve Loan;clerk_sarah;2026-03-24 06:43:57;5601.64;107.41;deviant;resource
CASE_1473;Disburse Funds;finance_jane;2026-03-24 06:45:46;5338.53;112.76;regular;None
CASE_2321;Verify Documents;clerk_john;2026-03-24 06:50:28;7096.35;114.83;regular;None
CASE_1232;Close Case;system_auto;2026-03-24 06:50:35;5013.77;110.4;regular;None
CASE_2196;Approve Loan;manager_tom;2026-03-24 06:59:23;4174.28;95.04;regular;None
CASE_1845;Approve Loan;manager_tom;2026-03-24 07:24:55;3637.36;88.99;regular;None
CASE_2217;Disburse Funds;finance_jane;2026-03-24 07:26:36;7335.12;110.92;regular;None
CASE_1277;Verify Documents;clerk_john;2026-03-24 07:36:53;1682.42;82.64;regular;None
CASE_2824;Close Case;system_auto;2026-03-24 07:44:46;7226.35;109.29;deviant;mixed
CASE_1693;Approve Loan;manager_alice;2026-03-24 07:58:33;6261.66;113.7;regular;None
CASE_2543;Approve Loan;manager_alice;2026-03-24 08:09:49;9004.7;135.42;regular;None
CASE_2217;Close Case;system_auto;2026-03-24 08:56:50;7335.12;110.92;regular;None
CASE_1604;Submit Application;customer_842;2026-03-24 09:15:00;4787.57;96.57;regular;None
CASE_1938;Disburse Funds;finance_jane;2026-03-24 09:15:50;6027.55;114.0;regular;None
CASE_2298;Close Case;system_auto;2026-03-24 09:17:16;1987.72;72.31;regular;None
CASE_2543;Disburse Funds;finance_bob;2026-03-24 09:34:26;9004.7;135.42;regular;None
CASE_1459;Approve Loan;manager_tom;2026-03-24 09:39:09;11564.71;157.39;regular;None
CASE_2506;Submit Application;customer_881;2026-03-24 09:59:00;20847.71;269.66;regular;None
CASE_2577;Submit Application;customer_970;2026-03-24 10:11:00;5230.06;106.32;regular;None
CASE_2032;Close Case;system_auto;2026-03-24 10:17:20;3319.49;99.05;regular;None
CASE_1845;Disburse Funds;finance_bob;2026-03-24 10:30:34;3637.36;88.99;regular;None
CASE_2235;Verify Documents;clerk_sarah;2026-03-24 10:39:03;3220.34;66.41;regular;None
CASE_2856;Submit Application;customer_539;2026-03-24 10:41:00;5374.91;95.73;deviant;mixed
CASE_2702;Submit Application;customer_226;2026-03-24 10:49:00;3514.78;81.38;regular;None
CASE_1060;Submit Application;customer_560;2026-03-24 10:59:00;17410.05;223.91;regular;None
CASE_2543;Close Case;system_auto;2026-03-24 11:02:45;9004.7;135.42;regular;None
CASE_1729;Assess Risk;underwriter_lucas;2026-03-24 11:07:36;8236.8;129.37;regular;None
CASE_1891;Submit Application;customer_466;2026-03-24 11:11:00;8715.4;136.57;regular;None
CASE_1693;Disburse Funds;finance_jane;2026-03-24 11:12:05;6261.66;113.7;regular;None
CASE_2313;Submit Application;customer_888;2026-03-24 11:18:00;6132.4;109.79;regular;None
CASE_1404;Verify Documents;clerk_dave;2026-03-24 11:18:33;1736.04;83.57;regular;None
CASE_2561;Verify Documents;clerk_sarah;2026-03-24 11:49:46;10909.87;165.92;regular;None
CASE_1757;Submit Application;customer_482;2026-03-24 11:53:00;4969.92;99.39;regular;None
CASE_1380;Disburse Funds;finance_bob;2026-03-24 12:23:15;6288.5;109.38;regular;None
CASE_1271;Assess Risk;underwriter_mary;2026-03-24 12:30:23;2983.75;73.29;regular;None
CASE_2947;Approve Loan;manager_tom;2026-03-24 12:32:20;4958.53;109.99;regular;None
CASE_2577;Verify Documents;clerk_john;2026-03-24 12:51:12;5230.06;106.32;regular;None
CASE_2702;Verify Documents;clerk_dave;2026-03-24 12:55:42;3514.78;81.38;regular;None
CASE_1157;Assess Risk;underwriter_paul;2026-03-24 12:59:54;3439.64;85.11;regular;None
CASE_2962;Submit Application;customer_285;2026-03-24 13:23:00;29312.69;347.11;regular;None
CASE_1271;Approve Loan;manager_tom;2026-03-24 14:22:36;2983.75;73.29;regular;None
CASE_2561;Assess Risk;underwriter_lucas;2026-03-24 14:31:28;10909.87;165.92;regular;None
CASE_2856;Verify Documents;clerk_dave;2026-03-24 14:36:32;5374.91;95.73;deviant;mixed
CASE_2910;Submit Application;customer_539;2026-03-24 15:10:00;9041.78;153.11;regular;None
CASE_2196;Disburse Funds;finance_bob;2026-03-24 15:18:10;4174.28;95.04;regular;None
CASE_2929;Close Case;system_auto;2026-03-24 15:21:15;1249.6;63.18;regular;None
CASE_2729;Submit Application;customer_840;2026-03-24 15:30:00;2259.49;61.08;deviant;mixed
CASE_2187;Submit Application;customer_121;2026-03-24 15:30:00;1393.08;64.45;regular;None
CASE_1891;Verify Documents;clerk_sarah;2026-03-24 15:33:08;8715.4;136.57;regular;None
CASE_2856;Approve Loan;clerk_dave;2026-03-24 15:41:50;5374.91;95.73;deviant;mixed
CASE_2321;Assess Risk;underwriter_mary;2026-03-24 16:03:25;7096.35;114.83;regular;None
CASE_1380;Close Case;system_auto;2026-03-24 16:10:27;6288.5;109.38;regular;None
CASE_2910;Verify Documents;clerk_dave;2026-03-24 16:30:32;9041.78;153.11;regular;None
CASE_1938;Close Case;system_auto;2026-03-24 16:31:36;6027.55;114.0;regular;None
CASE_2571;Verify Documents;clerk_dave;2026-03-24 16:38:26;2093.39;74.38;regular;None
CASE_1604;Verify Documents;clerk_sarah;2026-03-24 16:49:43;4787.57;96.57;regular;None
CASE_1068;Verify Documents;clerk_dave;2026-03-24 17:01:24;6575.78;108.0;regular;None
CASE_1665;Disburse Funds;finance_bob;2026-03-24 17:03:51;5601.64;107.41;deviant;resource
CASE_2729;Verify Documents;clerk_dave;2026-03-24 17:10:23;2259.49;61.08;deviant;mixed
CASE_1277;Assess Risk;underwriter_paul;2026-03-24 17:27:59;1682.42;82.64;regular;None
CASE_2187;Verify Documents;clerk_dave;2026-03-24 17:35:38;1393.08;64.45;regular;None
CASE_1456;Submit Application;customer_186;2026-03-24 17:37:00;2757.07;58.23;regular;None
CASE_1271;Disburse Funds;finance_jane;2026-03-24 17:53:14;2983.75;73.29;regular;None
CASE_2506;Verify Documents;clerk_sarah;2026-03-24 17:54:20;20847.71;269.66;regular;None
CASE_1473;Close Case;system_auto;2026-03-24 17:57:15;5338.53;112.76;regular;None
CASE_2729;Approve Loan;clerk_dave;2026-03-24 19:14:52;2259.49;61.08;deviant;mixed
CASE_1157;Approve Loan;manager_tom;2026-03-24 19:22:42;3439.64;85.11;regular;None
CASE_1459;Disburse Funds;finance_bob;2026-03-24 19:30:12;11564.71;157.39;regular;None
CASE_2538;Verify Documents;clerk_sarah;2026-03-24 19:30:17;1444.72;57.78;deviant;temporal
CASE_2962;Verify Documents;clerk_john;2026-03-24 20:04:14;29312.69;347.11;regular;None
CASE_1693;Close Case;system_auto;2026-03-24 20:33:28;6261.66;113.7;regular;None
CASE_1729;Approve Loan;manager_tom;2026-03-24 20:38:42;8236.8;129.37;regular;None
CASE_2702;Assess Risk;underwriter_mary;2026-03-24 20:39:55;3514.78;81.38;regular;None
CASE_2561;Approve Loan;manager_alice;2026-03-24 20:41:07;10909.87;165.92;regular;None
CASE_2313;Verify Documents;clerk_john;2026-03-24 21:01:01;6132.4;109.79;regular;None
CASE_2077;Submit Application;customer_477;2026-03-24 21:05:00;3352.66;93.99;regular;None
CASE_2321;Approve Loan;manager_alice;2026-03-24 21:05:11;7096.35;114.83;regular;None
CASE_1060;Verify Documents;clerk_john;2026-03-24 21:18:06;17410.05;223.91;regular;None
CASE_1157;Disburse Funds;finance_jane;2026-03-24 21:22:51;3439.64;85.11;regular;None
CASE_2910;Assess Risk;underwriter_lucas;2026-03-24 21:28:32;9041.78;153.11;regular;None
CASE_2882;Submit Application;customer_900;2026-03-24 21:30:00;1887.63;60.47;regular;None
CASE_1404;Assess Risk;underwriter_mary;2026-03-24 21:42:51;1736.04;83.57;regular;None
CASE_1753;Submit Application;customer_874;2026-03-24 21:43:00;2504.26;74.89;regular;None
CASE_1277;Approve Loan;manager_tom;2026-03-24 21:51:11;1682.42;82.64;regular;None
CASE_1508;Submit Application;customer_584;2026-03-24 21:56:00;3122.35;76.42;regular;None
CASE_1845;Close Case;system_auto;2026-03-24 21:57:02;3637.36;88.99;regular;None
CASE_1665;Close Case;system_auto;2026-03-24 21:58:39;5601.64;107.41;deviant;resource
CASE_1328;Submit Application;customer_839;2026-03-24 22:05:00;2428.35;89.38;regular;None
CASE_2235;Assess Risk;underwriter_mary;2026-03-24 22:08:05;3220.34;66.41;regular;None
CASE_2104;Submit Application;customer_954;2026-03-24 22:09:00;3144.85;82.52;regular;None
CASE_2577;Assess Risk;underwriter_paul;2026-03-24 22:27:24;5230.06;106.32;regular;None
CASE_2947;Disburse Funds;finance_jane;2026-03-24 22:28:11;4958.53;109.99;regular;None
CASE_1891;Assess Risk;underwriter_mary;2026-03-24 22:34:00;8715.4;136.57;regular;None
CASE_1757;Verify Documents;clerk_john;2026-03-24 23:11:53;4969.92;99.39;regular;None
CASE_1068;Assess Risk;underwriter_mary;2026-03-24 23:23:23;6575.78;108.0;regular;None
CASE_2196;Close Case;system_auto;2026-03-24 23:57:28;4174.28;95.04;regular;None
CASE_1729;Disburse Funds;finance_bob;2026-03-25 00:01:21;8236.8;129.37;regular;None
CASE_1508;Verify Documents;clerk_dave;2026-03-25 00:13:10;3122.35;76.42;regular;None
